event_id,user_id,product_id,event_type,event_timestamp
7982,532,34,view,2023-05-19 12:00:00
7983,541,16,cart,2024-02-05 23:00:00
7984,882,44,view,2023-12-11 14:00:00
7985,613,1,view,2023-08-18 16:00:00
7986,739,7,cart,2023-05-18 11:00:00
7987,401,20,view,2023-07-17 07:00:00
7988,657,16,view,2023-02-15 21:00:00
7989,980,24,view,2023-11-21 01:00:00
7990,107,26,view,2023-10-04 23:00:00
7991,235,49,purchase,2023-08-26 20:00:00
7992,216,39,cart,2023-03-31 05:00:00
7993,190,50,view,2023-06-05 08:00:00
7994,970,4,view,2023-12-28 23:00:00
7995,942,33,view,2023-09-28 09:00:00
7996,651,43,view,2023-08-26 06:00:00
7997,703,19,view,2023-06-16 05:00:00
7998,391,19,cart,2024-01-16 17:00:00
7999,614,13,view,2023-01-22 00:00:00
8000,789,17,view,2023-10-17 05:00:00
8001,231,6,view,2023-07-25 22:00:00
8002,238,49,view,2023-12-31 07:00:00
8003,226,40,view,2023-09-29 16:00:00
8004,47,33,view,2023-06-16 17:00:00
8005,117,19,view,2023-04-21 22:00:00
8006,551,14,cart,2023-09-21 10:00:00
8007,421,40,purchase,2023-12-30 18:00:00
8008,623,43,cart,2023-12-30 09:00:00
8009,654,29,view,2023-05-14 20:00:00
8010,605,17,view,2023-10-05 10:00:00
8011,356,46,view,2023-02-23 13:00:00
8012,586,3,view,2023-03-18 18:00:00
8013,687,24,view,2023-07-15 13:00:00
8014,502,7,view,2023-11-08 15:00:00
8015,901,7,view,2023-10-18 20:00:00
8016,275,7,view,2023-09-20 12:00:00
8017,83,32,view,2023-08-25 10:00:00
8018,958,1,view,2023-09-10 19:00:00
8019,428,34,cart,2023-05-22 10:00:00
8020,293,6,view,2023-09-02 00:00:00
8021,673,39,cart,2023-02-20 00:00:00
8022,308,38,cart,2023-03-10 05:00:00
8023,693,18,view,2023-06-16 07:00:00
8024,274,17,view,2023-12-27 04:00:00
8025,175,34,purchase,2023-08-20 18:00:00
8026,874,15,view,2023-12-04 10:00:00
8027,518,29,cart,2023-11-02 12:00:00
8028,688,10,view,2023-01-29 12:00:00
8029,492,24,view,2023-10-02 00:00:00
8030,363,44,cart,2023-11-10 14:00:00
8031,959,35,purchase,2023-09-02 08:00:00
8032,375,36,view,2023-09-18 01:00:00
8033,760,19,view,2023-10-24 18:00:00
8034,489,19,view,2023-10-31 11:00:00
8035,91,13,view,2023-03-04 05:00:00
8036,911,29,view,2023-08-28 01:00:00
8037,954,15,cart,2023-05-27 17:00:00
8038,199,37,view,2023-10-11 18:00:00
8039,453,39,view,2023-02-27 20:00:00
8040,772,45,view,2023-11-17 10:00:00
8041,795,23,view,2023-12-05 17:00:00
8042,206,21,cart,2023-06-06 16:00:00
8043,735,12,view,2023-11-28 13:00:00
8044,339,12,view,2023-10-08 18:00:00
8045,473,32,view,2023-09-03 14:00:00
8046,299,36,cart,2023-03-11 08:00:00
8047,906,39,view,2023-05-10 15:00:00
8048,935,2,cart,2023-02-12 11:00:00
8049,346,49,view,2023-06-18 19:00:00
8050,907,22,view,2023-03-05 18:00:00
8051,994,36,view,2023-07-13 13:00:00
8052,572,29,view,2023-09-28 18:00:00
8053,661,46,view,2023-11-24 11:00:00
8054,174,39,cart,2023-08-10 00:00:00
8055,194,15,view,2023-09-11 04:00:00
8056,987,34,cart,2023-09-15 22:00:00
8057,623,22,purchase,2023-12-20 19:00:00
8058,340,26,view,2023-12-16 12:00:00
8059,368,6,cart,2023-10-28 19:00:00
8060,547,44,view,2023-05-30 22:00:00
8061,492,5,view,2023-09-20 10:00:00
8062,362,10,purchase,2023-05-21 18:00:00
8063,509,46,cart,2023-07-20 18:00:00
8064,74,9,view,2023-11-20 00:00:00
8065,108,7,purchase,2023-09-10 01:00:00
8066,248,11,view,2023-12-23 19:00:00
8067,124,6,view,2023-03-22 05:00:00
8068,534,3,cart,2023-12-02 14:00:00
8069,978,46,view,2023-02-16 03:00:00
8070,411,17,view,2023-05-18 22:00:00
8071,239,6,view,2024-01-03 04:00:00
8072,275,39,view,2023-09-06 12:00:00
8073,394,35,view,2023-12-12 05:00:00
8074,17,17,cart,2023-06-06 18:00:00
8075,748,9,cart,2023-03-23 19:00:00
8076,636,1,view,2024-01-26 10:00:00
8077,551,34,view,2023-09-10 15:00:00
8078,59,46,view,2023-03-30 21:00:00
8079,691,43,view,2023-06-30 12:00:00
8080,168,11,view,2023-12-13 09:00:00
8081,78,45,cart,2023-08-03 17:00:00
8082,379,2,purchase,2023-02-24 00:00:00
8083,389,27,view,2023-05-29 17:00:00
8084,365,9,view,2023-06-20 23:00:00
8085,858,26,view,2023-12-03 23:00:00
8086,32,33,view,2023-08-15 01:00:00
8087,102,49,purchase,2023-03-06 07:00:00
8088,954,20,view,2023-05-16 07:00:00
8089,92,45,view,2023-06-22 21:00:00
8090,168,3,view,2023-12-17 23:00:00
8091,666,1,view,2023-08-04 03:00:00
8092,904,41,view,2023-02-14 04:00:00
8093,247,26,view,2023-08-13 07:00:00
8094,349,29,cart,2023-06-16 09:00:00
8095,884,49,view,2023-04-20 06:00:00
8096,335,13,view,2023-01-12 22:00:00
8097,491,5,view,2023-09-01 03:00:00
8098,187,22,view,2023-11-27 04:00:00
8099,177,50,view,2023-06-24 07:00:00
8100,801,27,view,2024-01-07 20:00:00
8101,783,6,view,2023-09-06 12:00:00
8102,22,45,view,2023-08-31 11:00:00
8103,782,28,view,2023-09-17 11:00:00
8104,74,1,view,2023-11-14 19:00:00
8105,46,34,view,2023-12-13 13:00:00
8106,317,29,view,2023-03-27 05:00:00
8107,102,5,view,2023-03-11 12:00:00
8108,385,4,view,2023-12-21 19:00:00
8109,928,41,view,2023-02-24 22:00:00
8110,507,43,view,2023-07-02 08:00:00
8111,798,29,cart,2023-11-07 23:00:00
8112,502,15,view,2023-10-07 07:00:00
8113,189,22,view,2023-08-08 00:00:00
8114,392,2,view,2023-11-18 18:00:00
8115,70,32,view,2023-10-04 14:00:00
8116,769,14,view,2023-07-10 05:00:00
8117,494,8,view,2023-05-15 14:00:00
8118,511,46,view,2023-11-08 03:00:00
8119,338,6,view,2023-04-03 20:00:00
8120,953,25,view,2024-01-20 04:00:00
8121,917,29,purchase,2023-01-14 01:00:00
8122,767,5,view,2023-07-07 03:00:00
8123,265,12,view,2023-11-28 11:00:00
8124,449,5,view,2023-11-30 14:00:00
8125,411,25,view,2023-06-03 18:00:00
8126,561,24,view,2023-10-20 11:00:00
8127,220,42,view,2023-08-01 22:00:00
8128,804,42,view,2023-05-11 17:00:00
8129,764,42,purchase,2023-04-09 22:00:00
8130,855,47,purchase,2023-02-22 18:00:00
8131,226,40,view,2023-09-13 03:00:00
8132,934,35,cart,2023-04-21 04:00:00
8133,891,33,cart,2023-07-29 05:00:00
8134,330,26,view,2023-02-16 07:00:00
8135,836,25,view,2023-06-09 16:00:00
8136,286,1,view,2023-09-17 00:00:00
8137,503,42,view,2023-07-06 00:00:00
8138,893,47,view,2023-08-27 09:00:00
8139,870,32,view,2023-03-01 20:00:00
8140,960,39,view,2023-02-19 16:00:00
8141,910,1,view,2023-10-22 15:00:00
8142,8,25,view,2023-06-06 07:00:00
8143,74,34,view,2023-10-06 00:00:00
8144,453,33,view,2023-03-28 12:00:00
8145,165,33,view,2023-01-30 13:00:00
8146,37,29,purchase,2023-03-09 17:00:00
8147,459,11,view,2023-03-16 04:00:00
8148,394,34,view,2024-01-22 22:00:00
8149,515,43,cart,2023-12-23 04:00:00
8150,799,3,view,2023-10-21 13:00:00
8151,5,7,view,2023-04-29 22:00:00
8152,501,42,view,2023-09-25 14:00:00
8153,547,18,view,2023-05-09 17:00:00
8154,569,9,cart,2023-04-26 10:00:00
8155,594,12,view,2023-06-19 23:00:00
8156,436,41,view,2023-05-19 00:00:00
8157,789,11,view,2023-09-14 21:00:00
8158,314,45,view,2023-03-13 07:00:00
8159,922,30,view,2023-08-27 18:00:00
8160,383,6,view,2023-08-11 14:00:00
8161,825,44,view,2023-06-14 15:00:00
8162,126,12,cart,2023-04-11 06:00:00
8163,177,11,view,2023-06-04 06:00:00
8164,245,21,view,2023-07-12 11:00:00
8165,702,2,view,2023-08-20 02:00:00
8166,306,29,view,2023-03-20 05:00:00
8167,270,9,purchase,2023-01-29 16:00:00
8168,517,18,view,2023-02-24 01:00:00
8169,840,14,view,2023-05-16 04:00:00
8170,8,6,cart,2023-04-21 01:00:00
8171,90,50,view,2023-07-25 23:00:00
8172,195,19,view,2023-07-10 05:00:00
8173,194,41,cart,2023-08-26 07:00:00
8174,761,46,view,2023-11-19 09:00:00
8175,960,31,cart,2023-03-19 18:00:00
8176,340,5,view,2024-01-07 00:00:00
8177,606,49,view,2023-01-18 04:00:00
8178,497,31,cart,2023-02-02 22:00:00
8179,33,45,purchase,2023-08-07 17:00:00
8180,909,22,cart,2023-04-02 04:00:00
8181,193,34,view,2023-05-20 08:00:00
8182,562,9,view,2023-03-30 02:00:00
8183,919,2,purchase,2023-02-11 01:00:00
8184,828,12,cart,2023-05-31 07:00:00
8185,216,17,view,2023-03-16 11:00:00
8186,478,27,view,2023-06-08 17:00:00
8187,955,10,view,2023-06-17 21:00:00
8188,868,4,view,2023-05-10 08:00:00
8189,737,6,view,2023-07-04 12:00:00
8190,553,21,view,2023-10-28 01:00:00
8191,498,11,view,2023-01-22 19:00:00
8192,457,44,view,2023-09-05 04:00:00
8193,995,36,view,2023-12-20 09:00:00
8194,438,43,view,2023-12-14 01:00:00
8195,763,34,view,2024-02-05 01:00:00
8196,411,14,view,2023-05-06 15:00:00
8197,552,43,view,2023-04-03 08:00:00
8198,175,17,view,2023-09-22 15:00:00
8199,498,33,purchase,2023-02-18 13:00:00
8200,358,47,view,2023-11-30 01:00:00
8201,509,40,view,2023-07-20 18:00:00
8202,233,45,purchase,2023-05-25 05:00:00
8203,902,16,view,2023-12-08 10:00:00
8204,717,44,purchase,2023-11-23 18:00:00
8205,259,9,cart,2023-09-28 08:00:00
8206,376,44,view,2023-03-10 13:00:00
8207,649,28,cart,2023-01-15 11:00:00
8208,79,37,view,2023-10-10 11:00:00
8209,469,25,view,2023-08-13 01:00:00
8210,988,47,cart,2023-02-02 11:00:00
8211,930,38,view,2023-10-17 14:00:00
8212,68,31,cart,2023-11-16 21:00:00
8213,511,17,purchase,2023-10-08 20:00:00
8214,972,31,cart,2023-06-06 07:00:00
8215,376,12,view,2023-02-18 23:00:00
8216,600,7,view,2023-10-19 08:00:00
8217,474,25,view,2023-08-22 12:00:00
8218,250,4,view,2023-02-09 09:00:00
8219,877,2,view,2023-05-31 08:00:00
8220,321,37,view,2023-05-17 19:00:00
8221,74,38,cart,2023-10-16 16:00:00
8222,84,11,view,2023-09-19 12:00:00
8223,883,17,view,2023-06-28 04:00:00
8224,869,17,view,2023-11-22 09:00:00
8225,543,4,view,2023-09-27 08:00:00
8226,597,38,cart,2023-09-06 17:00:00
8227,83,41,view,2023-08-25 11:00:00
8228,66,48,view,2023-06-07 20:00:00
8229,960,10,view,2023-03-02 01:00:00
8230,477,35,view,2023-03-09 16:00:00
8231,116,44,view,2023-03-21 07:00:00
8232,209,38,view,2023-09-28 06:00:00
8233,606,34,view,2023-01-28 12:00:00
8234,608,29,view,2023-06-05 00:00:00
8235,709,10,cart,2023-03-31 00:00:00
8236,228,28,view,2023-10-31 17:00:00
8237,565,38,cart,2024-01-16 21:00:00
8238,989,11,cart,2023-06-13 12:00:00
8239,577,21,purchase,2024-01-23 03:00:00
8240,458,29,purchase,2023-07-14 02:00:00
8241,552,7,view,2023-02-26 03:00:00
8242,838,19,view,2023-07-23 18:00:00
8243,449,40,view,2023-10-29 21:00:00
8244,875,17,view,2023-09-29 22:00:00
8245,147,9,view,2023-10-03 17:00:00
8246,992,4,cart,2023-02-27 16:00:00
8247,273,14,cart,2023-07-20 12:00:00
8248,81,36,cart,2023-12-09 03:00:00
8249,48,32,view,2023-11-13 12:00:00
8250,494,23,view,2023-04-13 15:00:00
8251,671,10,cart,2023-05-31 16:00:00
8252,274,13,cart,2023-11-27 21:00:00
8253,87,21,purchase,2023-10-26 22:00:00
8254,145,19,view,2023-09-18 11:00:00
8255,847,10,view,2023-02-09 12:00:00
8256,850,4,view,2023-05-29 18:00:00
8257,326,30,view,2023-01-24 09:00:00
8258,78,27,view,2023-08-08 04:00:00
8259,406,7,cart,2023-07-15 05:00:00
8260,547,18,cart,2023-04-23 09:00:00
8261,400,12,purchase,2023-06-15 15:00:00
8262,223,48,view,2023-08-01 18:00:00
8263,268,11,view,2023-02-24 20:00:00
8264,96,20,purchase,2024-01-07 15:00:00
8265,396,17,view,2023-07-18 13:00:00
8266,69,11,view,2023-08-16 11:00:00
8267,256,36,view,2023-11-09 23:00:00
8268,7,31,view,2023-01-27 10:00:00
8269,178,32,cart,2023-06-04 21:00:00
8270,347,38,cart,2023-07-22 17:00:00
8271,610,13,view,2023-07-07 02:00:00
8272,281,27,view,2023-05-30 13:00:00
8273,788,42,view,2023-07-31 22:00:00
8274,397,39,view,2023-08-28 01:00:00
8275,341,9,view,2023-12-06 06:00:00
8276,882,25,view,2023-11-01 15:00:00
8277,904,23,purchase,2023-01-15 03:00:00
8278,917,42,view,2023-03-10 05:00:00
8279,582,34,cart,2023-04-11 18:00:00
8280,354,17,view,2023-10-09 17:00:00
8281,52,9,view,2023-09-30 12:00:00
8282,877,2,cart,2023-05-06 21:00:00
8283,130,2,view,2023-08-18 07:00:00
8284,224,27,cart,2023-07-26 19:00:00
8285,516,39,cart,2023-02-18 13:00:00
8286,998,5,purchase,2023-06-17 05:00:00
8287,843,17,cart,2023-02-16 21:00:00
8288,168,26,cart,2023-12-23 01:00:00
8289,796,47,purchase,2023-12-06 19:00:00
8290,422,39,cart,2023-03-21 16:00:00
8291,679,40,view,2023-03-09 07:00:00
8292,396,4,view,2023-07-29 16:00:00
8293,363,36,view,2023-10-20 02:00:00
8294,36,2,view,2023-07-28 23:00:00
8295,29,23,view,2023-12-27 05:00:00
8296,412,9,cart,2023-10-14 00:00:00
8297,507,32,view,2023-06-12 06:00:00
8298,481,39,view,2023-08-20 05:00:00
8299,330,29,view,2023-01-18 13:00:00
8300,76,23,view,2023-12-05 18:00:00
8301,245,29,view,2023-06-05 12:00:00
8302,747,46,cart,2023-10-09 15:00:00
8303,871,25,view,2023-04-26 02:00:00
8304,76,48,purchase,2023-12-03 18:00:00
8305,146,32,view,2023-09-01 11:00:00
8306,905,30,purchase,2023-08-03 06:00:00
8307,69,9,view,2023-08-12 12:00:00
8308,801,11,cart,2024-01-16 13:00:00
8309,282,16,view,2023-04-05 03:00:00
8310,128,20,view,2023-11-12 15:00:00
8311,490,12,view,2023-07-23 15:00:00
8312,780,2,view,2023-10-03 12:00:00
8313,268,22,purchase,2023-03-24 23:00:00
8314,655,16,view,2023-07-02 19:00:00
8315,865,44,view,2023-09-15 04:00:00
8316,878,31,view,2024-02-09 07:00:00
8317,342,2,view,2023-07-08 09:00:00
8318,905,40,purchase,2023-08-15 21:00:00
8319,969,44,view,2023-01-05 06:00:00
8320,462,16,view,2023-09-16 16:00:00
8321,176,2,view,2023-11-10 17:00:00
8322,393,34,view,2023-08-20 12:00:00
8323,852,17,cart,2023-02-09 15:00:00
8324,230,3,view,2023-04-19 03:00:00
8325,276,4,view,2023-06-13 15:00:00
8326,542,48,view,2023-09-08 13:00:00
8327,566,16,view,2023-07-10 10:00:00
8328,5,44,view,2023-05-01 17:00:00
8329,788,21,view,2023-08-24 04:00:00
8330,802,33,view,2023-02-11 09:00:00
8331,221,22,view,2023-09-17 10:00:00
8332,24,27,cart,2023-07-22 13:00:00
8333,187,48,view,2023-11-29 20:00:00
8334,586,25,view,2023-02-18 08:00:00
8335,943,31,view,2023-12-13 13:00:00
8336,55,45,view,2023-03-03 10:00:00
8337,559,34,view,2024-01-31 08:00:00
8338,738,4,view,2023-05-23 13:00:00
8339,829,16,cart,2023-02-20 19:00:00
8340,546,20,view,2023-02-23 08:00:00
8341,486,29,view,2023-10-07 10:00:00
8342,833,2,view,2023-09-08 05:00:00
8343,670,3,view,2023-09-04 08:00:00
8344,916,30,cart,2023-06-23 19:00:00
8345,417,19,cart,2023-05-05 17:00:00
8346,131,34,view,2023-09-12 03:00:00
8347,395,39,view,2023-04-01 08:00:00
8348,941,23,view,2024-01-04 12:00:00
8349,810,27,view,2023-08-15 11:00:00
8350,632,30,cart,2023-07-23 02:00:00
8351,220,49,view,2023-08-01 09:00:00
8352,56,7,view,2024-01-10 19:00:00
8353,299,42,view,2023-04-06 02:00:00
8354,298,23,cart,2023-07-06 14:00:00
8355,447,40,view,2023-01-20 22:00:00
8356,976,32,view,2024-01-20 19:00:00
8357,667,1,view,2023-10-14 06:00:00
8358,909,14,cart,2023-02-24 17:00:00
8359,181,42,view,2024-01-25 21:00:00
8360,700,5,view,2023-02-11 19:00:00
8361,708,23,view,2023-04-03 20:00:00
8362,298,50,purchase,2023-07-23 15:00:00
8363,16,4,purchase,2023-05-22 00:00:00
8364,646,8,view,2023-06-12 18:00:00
8365,247,30,view,2023-07-19 05:00:00
8366,274,26,view,2023-12-02 15:00:00
8367,978,16,view,2023-03-18 23:00:00
8368,297,13,purchase,2023-07-01 04:00:00
8369,368,46,view,2023-10-14 19:00:00
8370,129,37,cart,2023-02-07 11:00:00
8371,861,3,cart,2023-10-15 06:00:00
8372,944,11,cart,2023-07-07 18:00:00
8373,186,3,view,2023-10-11 23:00:00
8374,349,46,purchase,2023-06-10 21:00:00
8375,219,1,view,2023-07-18 09:00:00
8376,283,9,view,2023-06-01 11:00:00
8377,882,35,cart,2023-12-11 16:00:00
8378,246,36,view,2024-02-02 22:00:00
8379,96,28,cart,2024-01-14 15:00:00
8380,552,2,view,2023-04-05 15:00:00
8381,67,46,view,2023-10-14 05:00:00
8382,915,47,view,2023-01-26 07:00:00
8383,799,49,view,2023-09-26 14:00:00
8384,371,49,view,2023-09-25 06:00:00
8385,245,37,view,2023-06-17 13:00:00
8386,50,33,view,2023-12-14 04:00:00
8387,922,11,view,2023-09-06 19:00:00
8388,588,6,view,2023-08-28 04:00:00
8389,113,26,view,2023-12-30 15:00:00
8390,121,46,purchase,2023-08-12 15:00:00
8391,561,30,view,2023-10-25 02:00:00
8392,782,28,view,2023-08-19 00:00:00
8393,51,13,view,2023-02-20 11:00:00
8394,222,25,cart,2023-11-25 23:00:00
8395,815,37,view,2023-02-12 23:00:00
8396,673,26,view,2023-04-15 22:00:00
8397,851,1,view,2023-10-02 22:00:00
8398,595,42,view,2023-08-10 10:00:00
8399,889,48,view,2023-08-27 03:00:00
8400,763,14,purchase,2024-01-03 17:00:00
8401,465,3,view,2023-06-13 20:00:00
8402,671,15,view,2023-06-18 05:00:00
8403,427,8,view,2023-11-09 09:00:00
8404,928,41,cart,2023-03-20 04:00:00
8405,931,28,view,2023-08-28 02:00:00
8406,591,49,cart,2023-09-21 08:00:00
8407,789,18,view,2023-10-21 16:00:00
8408,165,9,view,2023-01-30 15:00:00
8409,564,33,view,2023-08-14 08:00:00
8410,724,6,view,2023-04-15 16:00:00
8411,278,26,view,2023-04-16 05:00:00
8412,741,40,view,2023-12-19 16:00:00
8413,663,39,view,2023-06-29 21:00:00
8414,698,8,view,2023-09-15 14:00:00
8415,767,28,view,2023-07-08 10:00:00
8416,96,9,view,2024-01-21 04:00:00
8417,405,34,view,2023-12-03 06:00:00
8418,458,22,view,2023-07-15 03:00:00
8419,624,8,view,2023-09-18 11:00:00
8420,358,22,view,2023-11-27 03:00:00
8421,387,28,view,2023-07-14 16:00:00
8422,257,4,view,2023-04-25 18:00:00
8423,738,44,cart,2023-04-27 02:00:00
8424,499,44,purchase,2023-11-08 11:00:00
8425,209,32,view,2023-09-09 06:00:00
8426,692,23,view,2023-04-14 01:00:00
8427,277,14,view,2023-07-24 15:00:00
8428,655,30,cart,2023-06-27 21:00:00
8429,307,10,view,2023-07-03 18:00:00
8430,271,27,view,2023-10-07 08:00:00
8431,475,43,view,2023-09-02 00:00:00
8432,197,2,view,2023-11-26 15:00:00
8433,228,28,view,2023-10-21 05:00:00
8434,420,46,cart,2024-02-11 08:00:00
8435,594,41,cart,2023-07-04 00:00:00
8436,327,41,cart,2023-03-08 23:00:00
8437,347,18,purchase,2023-09-01 15:00:00
8438,326,12,view,2023-01-22 05:00:00
8439,523,1,view,2023-10-02 11:00:00
8440,303,44,view,2023-06-19 12:00:00
8441,144,14,view,2023-05-31 17:00:00
8442,971,22,view,2023-05-30 14:00:00
8443,54,34,view,2023-12-15 18:00:00
8444,212,42,view,2023-08-12 05:00:00
8445,166,17,view,2023-06-09 15:00:00
8446,752,31,cart,2023-04-30 23:00:00
8447,389,24,cart,2023-05-17 01:00:00
8448,850,22,view,2023-07-05 05:00:00
8449,73,4,view,2023-09-04 02:00:00
8450,684,30,view,2023-08-29 05:00:00
8451,596,23,cart,2023-09-18 07:00:00
8452,684,8,view,2023-09-07 23:00:00
8453,232,25,view,2023-09-22 12:00:00
8454,169,35,view,2023-10-19 09:00:00
8455,457,35,view,2023-07-27 08:00:00
8456,27,35,cart,2023-10-03 11:00:00
8457,985,13,view,2023-10-23 13:00:00
8458,337,23,view,2023-10-15 15:00:00
8459,247,5,view,2023-08-11 09:00:00
8460,279,33,cart,2023-05-28 06:00:00
8461,866,24,cart,2023-03-22 12:00:00
8462,503,11,view,2023-07-16 02:00:00
8463,82,31,view,2023-09-08 14:00:00
8464,536,18,view,2023-04-02 09:00:00
8465,206,10,cart,2023-05-05 18:00:00
8466,839,1,purchase,2023-04-30 14:00:00
8467,62,7,view,2023-04-04 09:00:00
8468,121,9,view,2023-07-18 17:00:00
8469,878,2,view,2024-02-05 22:00:00
8470,2,28,cart,2023-12-24 14:00:00
8471,967,39,view,2023-09-27 03:00:00
8472,873,12,view,2023-03-07 22:00:00
8473,155,40,view,2023-08-08 10:00:00
8474,410,28,cart,2023-04-18 00:00:00
8475,13,5,view,2023-05-24 10:00:00
8476,914,20,view,2023-11-30 04:00:00
8477,906,38,purchase,2023-06-20 03:00:00
8478,863,30,view,2023-05-02 20:00:00
8479,643,48,view,2023-10-06 21:00:00
8480,726,49,view,2023-09-20 09:00:00
8481,587,35,cart,2023-05-26 09:00:00
8482,601,6,view,2023-04-11 21:00:00
8483,268,14,view,2023-03-02 21:00:00
8484,639,35,view,2023-06-18 15:00:00
8485,989,16,cart,2023-04-23 02:00:00
8486,364,49,view,2024-01-02 07:00:00
8487,866,42,view,2023-02-27 02:00:00
8488,275,17,view,2023-08-03 10:00:00
8489,890,39,view,2024-02-12 16:00:00
8490,832,50,cart,2023-11-17 00:00:00
8491,805,36,view,2023-04-02 13:00:00
8492,772,23,view,2023-12-30 13:00:00
8493,196,14,view,2023-06-07 00:00:00
8494,157,9,view,2023-05-14 13:00:00
8495,461,26,view,2023-12-27 16:00:00
8496,697,22,cart,2023-03-03 05:00:00
8497,453,16,view,2023-02-25 17:00:00
8498,618,22,view,2023-06-29 16:00:00
8499,155,19,view,2023-08-03 05:00:00
8500,586,26,view,2023-03-27 07:00:00
8501,488,11,view,2023-05-07 08:00:00
8502,380,37,view,2023-11-18 09:00:00
8503,55,20,view,2023-03-15 22:00:00
8504,123,37,cart,2023-09-06 11:00:00
8505,529,27,view,2023-05-18 15:00:00
8506,500,38,cart,2023-12-15 15:00:00
8507,812,5,purchase,2023-10-26 22:00:00
8508,927,40,view,2023-05-01 17:00:00
8509,884,1,view,2023-04-19 14:00:00
8510,819,4,view,2023-05-07 14:00:00
8511,976,4,cart,2023-12-01 13:00:00
8512,159,4,cart,2023-03-26 18:00:00
8513,657,7,view,2023-03-08 05:00:00
8514,35,47,view,2023-08-20 19:00:00
8515,612,19,view,2023-05-09 14:00:00
8516,129,25,cart,2023-03-02 01:00:00
8517,614,16,view,2023-01-22 11:00:00
8518,647,8,view,2023-11-21 19:00:00
8519,378,18,cart,2023-12-01 18:00:00
8520,904,8,view,2023-02-22 19:00:00
8521,17,5,view,2023-06-28 06:00:00
8522,317,33,view,2023-02-06 13:00:00
8523,197,45,view,2023-12-12 11:00:00
8524,538,40,view,2023-11-05 00:00:00
8525,91,41,view,2023-02-19 23:00:00
8526,441,42,cart,2023-11-16 21:00:00
8527,515,32,view,2024-01-01 02:00:00
8528,833,17,view,2023-08-19 17:00:00
8529,725,24,view,2023-07-02 08:00:00
8530,467,42,view,2023-07-18 17:00:00
8531,751,39,view,2023-08-02 09:00:00
8532,17,24,purchase,2023-06-09 22:00:00
8533,245,23,view,2023-07-15 21:00:00
8534,888,36,cart,2023-05-07 23:00:00
8535,772,2,view,2023-12-09 15:00:00
8536,571,17,view,2023-05-15 14:00:00
8537,906,28,purchase,2023-06-12 04:00:00
8538,860,40,view,2023-11-01 19:00:00
8539,648,27,purchase,2024-01-19 18:00:00
8540,837,21,view,2023-05-17 20:00:00
8541,926,3,view,2023-10-14 05:00:00
8542,979,12,view,2023-08-14 08:00:00
8543,942,20,view,2023-09-24 04:00:00
8544,381,48,view,2023-12-10 00:00:00
8545,891,3,view,2023-07-10 09:00:00
8546,858,9,view,2023-10-29 06:00:00
8547,283,25,cart,2023-05-07 22:00:00
8548,830,12,cart,2024-02-11 15:00:00
8549,711,18,view,2023-03-25 19:00:00
8550,300,27,view,2023-12-12 01:00:00
8551,796,15,cart,2023-12-13 10:00:00
8552,539,11,view,2023-10-12 16:00:00
8553,338,7,view,2023-03-22 23:00:00
8554,652,14,cart,2023-07-18 21:00:00
8555,480,34,view,2023-10-06 19:00:00
8556,211,50,view,2023-12-12 10:00:00
8557,97,44,view,2023-12-17 23:00:00
8558,549,7,view,2023-06-02 11:00:00
8559,167,29,view,2023-03-04 14:00:00
8560,52,34,view,2023-09-27 04:00:00
8561,773,12,cart,2023-11-03 02:00:00
8562,86,24,view,2023-03-06 08:00:00
8563,87,9,view,2023-10-14 14:00:00
8564,293,8,view,2023-07-16 00:00:00
8565,779,48,view,2023-05-20 05:00:00
8566,300,7,view,2023-12-10 05:00:00
8567,768,49,cart,2023-10-05 14:00:00
8568,72,40,cart,2023-08-02 19:00:00
8569,833,7,view,2023-07-21 09:00:00
8570,24,30,view,2023-06-28 17:00:00
8571,487,16,view,2023-12-23 22:00:00
8572,731,47,view,2023-11-29 20:00:00
8573,261,18,view,2024-01-05 18:00:00
8574,328,6,view,2023-08-29 05:00:00
8575,779,25,view,2023-04-22 08:00:00
8576,525,24,view,2023-08-13 20:00:00
8577,481,44,view,2023-10-07 04:00:00
8578,27,9,view,2023-09-27 23:00:00
8579,724,34,view,2023-04-13 06:00:00
8580,621,18,view,2024-01-09 19:00:00
8581,684,41,view,2023-08-21 03:00:00
8582,261,20,view,2024-01-24 09:00:00
8583,573,44,view,2023-11-08 17:00:00
8584,456,48,view,2023-11-16 11:00:00
8585,438,27,cart,2024-01-24 09:00:00
8586,765,8,view,2023-03-29 20:00:00
8587,337,42,view,2023-10-03 11:00:00
8588,781,39,view,2023-11-06 05:00:00
8589,222,36,view,2024-01-05 19:00:00
8590,705,10,view,2023-09-24 10:00:00
8591,506,6,view,2023-08-16 11:00:00
8592,197,41,purchase,2023-12-06 10:00:00
8593,811,18,view,2024-01-21 12:00:00
8594,721,16,purchase,2023-02-19 01:00:00
8595,337,23,purchase,2023-09-01 00:00:00
8596,280,29,cart,2023-08-05 19:00:00
8597,381,6,view,2023-11-12 16:00:00
8598,391,14,view,2023-12-29 11:00:00
8599,932,24,view,2023-04-21 17:00:00
8600,71,25,view,2023-03-15 02:00:00
8601,93,21,cart,2023-02-09 11:00:00
8602,632,11,cart,2023-08-20 02:00:00
8603,446,26,purchase,2023-05-17 17:00:00
8604,15,11,view,2023-06-16 22:00:00
8605,736,27,view,2023-10-21 12:00:00
8606,458,50,view,2023-08-01 17:00:00
